시군구코드,업소명,소재지도로명,소재지지번,소재지전화번호,업태명,메뉴,영업일
11680,홍루이젠,서울특별시 강남구 헌릉로569길 3 지상1층 104호 (세곡동),서울특별시 강남구 세곡동  586번지  ,010*******,패스트푸드,,
11680,홍루이젠 세곡점,서울특별시 강남구 헌릉로569길 3 지상1층 104호 (세곡동),서울특별시 강남구 세곡동  586번지  ,010*******,패스트푸드,,
11680,cu 세곡 지웰점,서울특별시 강남구 헌릉로569길 9 (세곡동),서울특별시 강남구 세곡동  587번지  ,010*******,패스트푸드,,
11680,파파존스 세곡점,서울특별시 강남구 헌릉로569길 9 강남지웰파인즈 2층 205호 (세곡동),서울특별시 강남구 세곡동  587번지  ,010*******,패스트푸드,,
11680,카페로빈,서울특별시 강남구 헌릉로590길 11 101호 (세곡동 세곡리엔파크3단지 상가동),서울특별시 강남구 세곡동  516번지  세곡리엔파크3단지 상가동-101,02  445 1427  ,패스트푸드,,
11680,아이러브 피자,서울특별시 강남구 헌릉로618길 7 지상1층 103호 (세곡동),서울특별시 강남구 세곡동  122번지 6호  지상1층,02  459 7717  ,패스트푸드,,
11680,킬러분식,서울특별시 강남구 헌릉로745길 25 A동 지하1층 132호 (율현동),서울특별시 강남구 율현동  108번지 9호  A동지하1층-132,,패스트푸드,,
11680,맛후임,    ,서울특별시 강남구 삼성동  185번지 3호  ,010*******,푸드트럭,,
11680,샌드랑,서울특별시 강남구 개포로 625 (일원동 탄천물재생센터),서울특별시 강남구 일원동  580번지  탄천물재생센터(마루공원),010*******,푸드트럭,,
11680,추억의 떡볶이,서울특별시 강남구 남부순환로395길 10 (대치동 선경3차아파트),서울특별시 강남구 대치동  602번지  선경3차아파트,010*******,푸드트럭,,
11680,압구정3번출구 닭꼬치,서울특별시 강남구 압구정로32길 38 3동 (신사동 현대맨션),서울특별시 강남구 신사동  604번지  현대맨션,010*******,푸드트럭,,
11680,민수네 떡볶이,서울특별시 강남구 언주로 508 공무원연금공단 (역삼동),서울특별시 강남구 역삼동  701번지  공무원연금공단,010*******,푸드트럭,,
11680,상록회관후문 여름이네떡볶이,서울특별시 강남구 언주로 508 공무원연금공단 (역삼동),서울특별시 강남구 역삼동  701번지  공무원연금공단,010*******,푸드트럭,,
11680,선릉분식,서울특별시 강남구 언주로 508 공무원연금공단 (역삼동),서울특별시 강남구 역삼동  701번지  공무원연금공단,010*******,푸드트럭,,
11680,프로그릴러,서울특별시 강남구 영동대로 513 (삼성동 코엑스 동측광장),서울특별시 강남구 삼성동  159번지  ,              ,푸드트럭,,
11680,일호만두,서울특별시 강남구 영동대로 513 (삼성동 코엑스 동측광장),서울특별시 강남구 삼성동  159번지  ,010*******,푸드트럭,,
11680,헝그리베어,서울특별시 강남구 영동대로 513 (삼성동 코엑스 동측광장),서울특별시 강남구 삼성동  159번지  ,010*******,푸드트럭,,
11680,아이홉푸드트럭(I'HOP Food Truck),서울특별시 강남구 영동대로 513 (삼성동 코엑스 동측광장),서울특별시 강남구 삼성동  159번지  ,02  415 7942  ,푸드트럭,,
11680,달달한형제들,서울특별시 강남구 영동대로 513 (삼성동 코엑스 동측광장),서울특별시 강남구 삼성동  159번지  ,,푸드트럭,,
11680,주식회사 스테이크아웃,서울특별시 강남구 영동대로 513 지상1층 (삼성동 코엑스 동측광장 ),서울특별시 강남구 삼성동  159번지  ,031 751 8311  ,푸드트럭,,
11680,퍼펙트아이스,서울특별시 강남구 영동대로 513 지상1층 (삼성동 코엑스 동측광장),서울특별시 강남구 삼성동  159번지  ,,푸드트럭,,
11680,소테이크,서울특별시 강남구 영동대로 513 지상1층 (삼성동 코엑스 동측광장),서울특별시 강남구 삼성동  159번지  ,,푸드트럭,,
11680,옐로우박스,서울특별시 강남구 영동대로 513 지상1층 (삼성동 코엑스 동측광장),서울특별시 강남구 삼성동  159번지  ,,푸드트럭,,
11680,푸드트럭키,서울특별시 강남구 영동대로 513 지상1층 (삼성동 코엑스 동측광장),서울특별시 강남구 삼성동  159번지  ,,푸드트럭,,
11680,레스토랑,서울특별시 강남구 영동대로 513 지상1층 (삼성동 코엑스),서울특별시 강남구 삼성동  159번지 1호  ,010*******,푸드트럭,,
11680,청춘히어로,서울특별시 강남구 영동대로 513 지상1층 (삼성동 코엑스동측광장),서울특별시 강남구 삼성동  159번지  ,010*******,푸드트럭,,
11680,화덕1번가,서울특별시 강남구 영동대로 513 지상3층 (삼성동 코엑스 D1홀),서울특별시 강남구 삼성동  159번지  ,041 561 2249  ,푸드트럭,,
11680,팜키친,서울특별시 강남구 영동대로 513 지상3층 (삼성동 코엑스C홀),서울특별시 강남구 삼성동  159번지  ,010*******,푸드트럭,,
11680,킹스테이크앤퀸쥬시,서울특별시 강남구 영동대로 513 지상3층 (삼성동 코엑스C홀),서울특별시 강남구 삼성동  159번지  ,010*******,푸드트럭,,
11680,퍼펙트아이스,서울특별시 강남구 영동대로 513 코엑스 동측광장 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,15220761,푸드트럭,,
11680,럭셔리베어,서울특별시 강남구 영동대로 513 코엑스 동측광장 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스 동측광장,010*******,푸드트럭,,
11680,바비큐타임 FBI,서울특별시 강남구 영동대로 513 코엑스 동측광장 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스 동측광장,010*******,푸드트럭,,
11680,에이드 베어,서울특별시 강남구 영동대로 513 코엑스 동측광장 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,010*******,푸드트럭,,
11680,한끼트럭,서울특별시 강남구 영동대로 513 코엑스 지상1층 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,010*******,푸드트럭,,
11680,오 소녀의 갓푸드,서울특별시 강남구 영동대로 513 코엑스 지상1층 B홀호 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,010*******,푸드트럭,,
11680,주식회사 오렌지 그라운드,서울특별시 강남구 영동대로 513 코엑스 지상1층 B홀호 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,010*******,푸드트럭,,
11680,호관점,서울특별시 강남구 영동대로 513 코엑스 지상3층 C홀호 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,010*******,푸드트럭,,
11680,만랩,서울특별시 강남구 영동대로 513 코엑스동측광장 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,010*******,푸드트럭,,
11680,젤라또팔레트,서울특별시 강남구 영동대로 513 코엑스동측광장 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,010*******,푸드트럭,,
11680,불꽃튀김,서울특별시 강남구 영동대로 513 코엑스동측광장 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,010*******,푸드트럭,,
11680,맛따라 길따라,서울특별시 강남구 테헤란로 152 (역삼동 강남파이낸스센터),서울특별시 강남구 역삼동  737번지  강남파이낸스센터,010*******,푸드트럭,,
11680,선릉공원떡볶이,서울특별시 강남구 테헤란로69길 16 (삼성동),서울특별시 강남구 삼성동  143번지  ,010*******,푸드트럭,,
11680,날으는 오징어,서울특별시 강남구 테헤란로83길 12 (삼성동),서울특별시 강남구 삼성동  158번지 5호  ,010*******,푸드트럭,,
11680,전주식당,    ,서울특별시 강남구 율현동  128번지 1호  지하1층,              ,한식,,
11680,어머니황태,    ,서울특별시 강남구 삼성동  159번지 9호  도심공항타워지하1층4호,              ,한식,,
11680,나주설렁탕,    ,서울특별시 강남구 율현동  128번지 1호  A동지하116,              ,한식,,
11680,강남설렁탕,    ,서울특별시 강남구 역삼동   ,  02   00000  ,한식,,
11680,고운님,    ,서울특별시 강남구 삼성동  159번지 9호  도심공항타워 지하1층6호,  02 4587408  ,한식,,
11680,곤지암소머리국밥,    ,서울특별시 강남구 개포동  12번지  대치종합상가지하2호,  02 4592378  ,한식,,
11680,동해산새우구이,    ,서울특별시 강남구 청담동  134번지 20호  지상1층,  02 5110651  ,한식,,
11680,남도향기 조이아시아,    ,서울특별시 강남구 역삼동  719번지 34호  ,  02 5538885  ,한식,,
11680,이동분식쎈타,    ,서울특별시 강남구 역삼동  721번지 24호  ,  02 5564723  ,한식,,
11680,33바베큐,    ,서울특별시 강남구 개포동  797번지 1호  .798-1.2.808-6,  02 5739757  ,한식,,
11680,굿필식당,    ,서울특별시 강남구 일원동  611번지 1호  개포공무원8단지아파트,02  445 6893  ,한식,,
11680,대추나무집,    ,서울특별시 강남구 역삼동   ,02-0000-0000,한식,,
11680,대가집,    ,서울특별시 강남구 삼성동  159번지 9호  도심공항타워지하1층1호,0-2016-5592,한식,,
11680,사리원,    ,서울특별시 강남구 대치동  235번지 2호  ,02-0557-0485,한식,,
11680,무교동낙지,    ,서울특별시 강남구 삼성동  159번지 9호  도심공항타워지하1층16호,02-2016-5789,한식,,
11680,미스터순두부,    ,서울특별시 강남구 삼성동  159번지 9호  도심공항타워지하1층11호,02-2016-6789,한식,,
11680,본죽,    ,서울특별시 강남구 삼성동  159번지 9호  도심공항타워 지하1층9호,02-2016-7477,한식,,
11680,포메인,    ,서울특별시 강남구 삼성동  159번지 9호  도심공항타워 지하1층 3호,02-2016-7733,한식,,
11680,일미원,    ,서울특별시 강남구 수서동  산 449번지 15호  지상1층지하1층,02-3412-0084,한식,,
11680,명문추어탕,    ,서울특별시 강남구 율현동  128번지 1호  B동지하1층130호,02-3412-1956,한식,,
11680,초가집,    ,서울특별시 강남구 율현동  128번지 1호  지하1층128호,02-3414-2211,한식,,
11680,함평한우본가,    ,서울특별시 강남구 역삼동  703번지 8호  지상1층,0-557-3524,한식,,
11680,다원,    ,서울특별시 강남구 율현동  146번지 19호  지상1층,,한식,,
11680,전주비빔밥,    ,서울특별시 강남구 삼성동  159번지 9호  도심공항타워 지하1층14호,,한식,,
11680,대성,서울특별시 강남구 강남대로 240 (도곡동SK허브프리모 지하1층 116호),서울특별시 강남구 도곡동  953번지 1호  SK허브프리모 지하1층 116호,,한식,,
11680,미카도스시 양재역점,서울특별시 강남구 강남대로 240 (도곡동양재SK허브프리모 1층101호),서울특별시 강남구 도곡동  953번지 1호  양재SK허브프리모 1층101호,02-3462-1711,한식,,
11680,금강수림,서울특별시 강남구 강남대로 240 (도곡동양재SK허브프리모 지하2층),서울특별시 강남구 도곡동  953번지 1호  양재SK허브프리모 지하2층,0-2577-9992,한식,,
11680,하츠코이 오카,서울특별시 강남구 강남대로 240 (도곡동양재에스케이허브프리모 102111112호),서울특별시 강남구 도곡동  953번지 1호  양재에스케이허브프리모 102111112호,02  529 3646  ,한식,,
11680,곱창왕김형제와 국밥집,서울특별시 강남구 강남대로 240 양재SK허브프리모 지상1층 109호일부110호 (도곡동),서울특별시 강남구 도곡동  953번지 1호  양재SK허브프리모,,한식,,
11680,연안식당 양재,서울특별시 강남구 강남대로 250 심현빌딩 지상1층 (도곡동),서울특별시 강남구 도곡동  952번지 9호  심현빌딩,,한식,,
11680,(주)현대그린푸드 이노션본사점,서울특별시 강남구 강남대로 308 랜드마크타워 지하1층 B109-1호 (역삼동),서울특별시 강남구 역삼동  837번지 36호  랜드마크타워,,한식,,
11680,맛깔죽,서울특별시 강남구 강남대로 310 (역삼동유니온센타 지하58호),서울특별시 강남구 역삼동  837번지 11호  유니온센타 지하58호,  02 5391719  ,한식,,
11680,횡성한우직판장,서울특별시 강남구 강남대로 310 (역삼동지하1층2728293031323334호),서울특별시 강남구 역삼동  837번지 11호  지하1층2728293031323334호,  02 5618883  ,한식,,
11680,전주명가,서울특별시 강남구 강남대로 314 지상1층 (역삼동),서울특별시 강남구 역삼동  837번지 12호  ,  02 5555842  ,한식,,
11680,감동창고,서울특별시 강남구 강남대로 324 역삼디오슈페리움 지상1층 101호103호 (역삼동),서울특별시 강남구 역삼동  832번지 5호  역삼디오슈페리움,,한식,,
11680,용호동낙지 우성사거리점,서울특별시 강남구 강남대로 324 역삼디오슈페리움 지상1층 101호103호 (역삼동),서울특별시 강남구 역삼동  832번지 5호  역삼디오슈페리움,,한식,,
11680,육대장(강남역1호점),서울특별시 강남구 강남대로 324 역삼디오슈페리움 지상1층 101호103호 (역삼동),서울특별시 강남구 역삼동  832번지 5호  역삼디오슈페리움,,한식,,
11680,감동창고,서울특별시 강남구 강남대로 324 역삼디오슈페리움 지상1층 103호 (역삼동),서울특별시 강남구 역삼동  832번지 5호  역삼디오슈페리움,,한식,,
11680,용호동낙지 우성사거리점,서울특별시 강남구 강남대로 324 역삼디오슈페리움 지상1층 103호 (역삼동),서울특별시 강남구 역삼동  832번지 5호  역삼디오슈페리움,,한식,,
11680,육대장(강남역1호점),서울특별시 강남구 강남대로 324 역삼디오슈페리움 지상1층 103호 (역삼동),서울특별시 강남구 역삼동  832번지 5호  역삼디오슈페리움,,한식,,
11680,(주)위미니 강남점(조여사의 순두부 포밥인 뉴욕),서울특별시 강남구 강남대로 330 지하1층 (역삼동 우덕빌딩),서울특별시 강남구 역삼동  832번지 2호  ,03-1704-7408,한식,,
11680,전주밥차,서울특별시 강남구 강남대로 330 지하1층 1호 (역삼동),서울특별시 강남구 역삼동  832번지 2호  ,,한식,,
11680,바르진사골육개장,서울특별시 강남구 강남대로 330 지하1층 7호 (역삼동 우덕빌딩),서울특별시 강남구 역삼동  832번지 2호  ,,한식,,
11680,무화잠,서울특별시 강남구 강남대로 338 지상12층 101201호 (역삼동),서울특별시 강남구 역삼동  831번지 11호  ,02-2057-0001,한식,,
11680,한방삼계탕,서울특별시 강남구 강남대로 342 (역삼동지상1층),서울특별시 강남구 역삼동  831번지 18호  지상1층,  02 5583799  ,한식,,
11680,봉추찜닭 강남358타워점,서울특별시 강남구 강남대로 358 강남358타워 지상2층 203호 (역삼동),서울특별시 강남구 역삼동  826번지 14호  강남358타워,,한식,,
11680,오실이,서울특별시 강남구 강남대로 378 (역삼동지하1층),서울특별시 강남구 역삼동  825번지 9호  지하1층,02  555 3937  ,한식,,
11680,(주)우명에프엔씨(도쿄스테이크 강남점),서울특별시 강남구 강남대로 412 (역삼동지하1층),서울특별시 강남구 역삼동  820번지  지하1층,,한식,,
11680,스시메이진 강남,서울특별시 강남구 강남대로 432 점프밀라노 401~411 413~415 425호 (역삼동),서울특별시 강남구 역삼동  815번지  점프밀라노,,한식,,
11680,옛골토성강남점,서울특별시 강남구 강남대로 442 (역삼동C동1층),서울특별시 강남구 역삼동  814번지 5호  C동1층,,한식,,
11680,보드게임카페레드버튼강남,서울특별시 강남구 강남대로 442 (역삼동C동1층),서울특별시 강남구 역삼동  814번지 5호  C동1층,,한식,,
11680,셰막,서울특별시 강남구 강남대로 442 (역삼동별관 B동 3층),서울특별시 강남구 역삼동  814번지 5호  별관 B동 3층,  02 5589276  ,한식,,
11680,놀부키친 보쌈 앤 담다 앤 공수간 강남점,서울특별시 강남구 강남대로 442 (역삼동지상2층),서울특별시 강남구 역삼동  814번지 5호  지상2층,031 720 9684  ,한식,,
11680,취하당 앤 만면희색 강남점,서울특별시 강남구 강남대로 442 (역삼동지상2층),서울특별시 강남구 역삼동  814번지 5호  지상2층,031 720 9684  ,한식,,
11680,봉추찜닭주공공이,서울특별시 강남구 강남대로 442 (역삼동흥국빌딩별관2층),서울특별시 강남구 역삼동  814번지 5호  흥국빌딩별관2층,  02 5654593  ,한식,,
11680,등나무집,서울특별시 강남구 강남대로 446 (역삼동),서울특별시 강남구 역삼동  814번지 3호  ,  02 5631222  ,한식,,
11680,코다차야 강남점,서울특별시 강남구 강남대로 468 지하2층 (역삼동 외4필지),서울특별시 강남구 역삼동  808번지 5호  ,02  34536666  ,한식,,
11680,영동민속전집,서울특별시 강남구 강남대로 480 (논현동지상1층),서울특별시 강남구 논현동  199번지 5호  지상1층,0-541-0208,한식,,
11680,더 바른 정육식당,서울특별시 강남구 강남대로 482 (논현동지상1층),서울특별시 강남구 논현동  199번지 4호  지상1층,0-541-7935,한식,,
11680,본가 논현지점,서울특별시 강남구 강남대로 494 지상 1층 (논현동),서울특별시 강남구 논현동  165번지 7호  ,,한식,,
11680,인생설렁탕 논현지점,서울특별시 강남구 강남대로 494 지상2층 (논현동),서울특별시 강남구 논현동  165번지 7호  ,02  549 3864  ,한식,,
11680,해물촌,서울특별시 강남구 강남대로 506 1층 101102호 (논현동),서울특별시 강남구 논현동  164번지 11호  ,,한식,,
11680,걸작떡볶이치킨 논현점,서울특별시 강남구 강남대로 506 1층 101102호 (논현동),서울특별시 강남구 논현동  164번지 11호  ,,한식,,
11680,옛날전통육개장 VS 인삼삼계탕,서울특별시 강남구 강남대로 508 1층 (논현동),서울특별시 강남구 논현동  164번지 9호  ,,한식,,
11680,봉구비어 논현 영동시장점,서울특별시 강남구 강남대로 518 (논현동),서울특별시 강남구 논현동  164번지 1호  ,  02 5474177  ,한식,,
11680,비턴,서울특별시 강남구 강남대로 518 (논현동외 1필지),서울특별시 강남구 논현동  164번지 1호  외 1필지,  02 5478793  ,한식,,
11680,영동원삼겹살,서울특별시 강남구 강남대로 520 (논현동지상1층),서울특별시 강남구 논현동  164번지 0호  지상1층,  02 5494115  ,한식,,
11680,우기식당 육지2호점,서울특별시 강남구 강남대로 520 영동빌딩 지상1층 106108호 (논현동),서울특별시 강남구 논현동  164번지  영동빌딩,,한식,,
11680,더진국 수육국밥(논현점),서울특별시 강남구 강남대로 520 지상1층 (논현동),서울특별시 강남구 논현동  164번지 0호  지상1층,,한식,,
11680,우기식당,서울특별시 강남구 강남대로 520 지상1층 109110호 (논현동),서울특별시 강남구 논현동  164번지  영동빌딩,,한식,,
11680,심가네칼국수,서울특별시 강남구 강남대로 520 지상2층 1호 (논현동 영동빌딩),서울특별시 강남구 논현동  164번지  ,,한식,,
11680,오정삼미,서울특별시 강남구 강남대로 596 지상1층 (논현동),서울특별시 강남구 논현동  17번지 5호  ,,한식,,
11680,라밥(LABAB),서울특별시 강남구 강남대로 600 지상1층 105호 (논현동),서울특별시 강남구 논현동  17번지  동신빌딩,,한식,,
11680,카페 로플라,서울특별시 강남구 강남대로 616 신사미타워 1층 103호 (신사동),서울특별시 강남구 신사동  501번지  신사미타워,02  548 9433  ,한식,,
11680,카페 이날( I NAL),서울특별시 강남구 강남대로 616 신사미타워 1층 103호 (신사동),서울특별시 강남구 신사동  501번지  신사미타워,02  548 9433  ,한식,,
11680,더뷰,서울특별시 강남구 강남대로 616 지상15층 1501호 (신사동),서울특별시 강남구 신사동  501번지  지상15층,,한식,,
11680,존하우스,서울특별시 강남구 강남대로 616 지상15층 1502호 (신사동),서울특별시 강남구 신사동  501번지  지상15층,,한식,,
11680,라운지501,서울특별시 강남구 강남대로 616 지상18층 1801호 (신사동),서울특별시 강남구 신사동  501번지  신사미타워,02  541 0501  ,한식,,
11680,원해분식,서울특별시 강남구 강남대로 620 (신사동),서울특별시 강남구 신사동  502번지 11호  ,02-0000-0000,한식,,
11680,배덕현의함흥냉면,서울특별시 강남구 강남대로 620 (신사동지상1층),서울특별시 강남구 신사동  502번지 11호  지상1층,,한식,,
11680,딱좋아,서울특별시 강남구 강남대로 620 (신사동지상1층),서울특별시 강남구 신사동  502번지 11호  지상1층,,한식,,
11680,딱좋아,서울특별시 강남구 강남대로 622 (신사동지층),서울특별시 강남구 신사동  502번지 7호  지층,  02 5429293  ,한식,,
11680,행복한 밥상,서울특별시 강남구 강남대로 622 (신사동지층),서울특별시 강남구 신사동  502번지 7호  지층,  02 5429293  ,한식,,
11680,홍미닭발,서울특별시 강남구 강남대로 628 (신사동지상1층),서울특별시 강남구 신사동  502번지 1호  지상1층,0-545-2119,한식,,
11680,축복회관,서울특별시 강남구 강남대로 632 (신사동),서울특별시 강남구 신사동  503번지 2호  ,02-0542-2743,한식,,
11680,신의 곱창,서울특별시 강남구 강남대로 632 지상1층 (신사동),서울특별시 강남구 신사동  503번지 2호  ,,한식,,
11680,야키니쿠 규,서울특별시 강남구 강남대로 640 지하1층 (신사동),서울특별시 강남구 신사동  503번지 1호  ,,한식,,
11680,몰타,서울특별시 강남구 강남대로100길 10 (역삼동지상3층),서울특별시 강남구 역삼동  619번지 15호  지상3층,,한식,,
11680,더주씨,서울특별시 강남구 강남대로100길 10 지상1층 (역삼동),서울특별시 강남구 역삼동  619번지 15호  ,02  553 3872  ,한식,,
11680,고기꾼 김춘배,서울특별시 강남구 강남대로100길 13 3층 (역삼동),서울특별시 강남구 역삼동  619번지 5호  ,,한식,,
11680,60년전통신촌황소곱창,서울특별시 강남구 강남대로100길 13 스타빌딩 지상1층 (역삼동),서울특별시 강남구 역삼동  619번지 5호  ,,한식,,
11680,60년전통강남역신촌황소곱창,서울특별시 강남구 강남대로100길 13 스타빌딩 지상1층 (역삼동),서울특별시 강남구 역삼동  619번지 5호  ,,한식,,
11680,60년전통신촌황소곱창강남역직영점,서울특별시 강남구 강남대로100길 13 스타빌딩 지상1층 (역삼동),서울특별시 강남구 역삼동  619번지 5호  ,,한식,,
11680,홍콩반점0410,서울특별시 강남구 강남대로100길 14 (역삼동),서울특별시 강남구 역삼동  619번지 22호  ,02-3452-2712,한식,,
11680,고향두부마을,서울특별시 강남구 강남대로100길 14-10 (역삼동지하1층),서울특별시 강남구 역삼동  619번지 19호  지하1층,,한식,,
11680,사이타마야 역삼점,서울특별시 강남구 강남대로102길 13 (역삼동지하1층),서울특별시 강남구 역삼동  813번지 13호  지하1층,,한식,,
11680,회뜨는 사나이,서울특별시 강남구 강남대로102길 13-5 (역삼동지하1층),서울특별시 강남구 역삼동  813번지 15호  지하1층,  02 5687071  ,한식,,
11680,다빈치보드게임 카페,서울특별시 강남구 강남대로102길 14 지상3층 302호 (역삼동),서울특별시 강남구 역삼동  619번지 4호  장연빌딩,,한식,,
11680,임창정의 모서리족발,서울특별시 강남구 강남대로102길 15 지상123층 (역삼동),서울특별시 강남구 역삼동  813번지 12호  ,,한식,,
11680,주식회사 손오공마라탕 강남점,서울특별시 강남구 강남대로102길 22 (역삼동지상1층),서울특별시 강남구 역삼동  619번지 1호  지상1층,              ,한식,,
11680,달구지,서울특별시 강남구 강남대로106길 14 (역삼동지상1층),서울특별시 강남구 역삼동  813번지 2호  지상1층,  02 5657779  ,한식,,
11680,닭 밝은밤에,서울특별시 강남구 강남대로106길 14 (역삼동지상1층),서울특별시 강남구 역삼동  813번지 2호  지상1층,  02 5657779  ,한식,,
11680,우리집만두,서울특별시 강남구 강남대로106길 15 (역삼동),서울특별시 강남구 역삼동  811번지 14호  ,0-2557-3903,한식,,
11680,홍대돈부리,서울특별시 강남구 강남대로106길 7 (역삼동),서울특별시 강남구 역삼동  810번지 8호  ,  02 5668761  ,한식,,
11680,굿나잇 썬,서울특별시 강남구 강남대로106길 9 (역삼동),서울특별시 강남구 역삼동  810번지 9호  ,  02 5580010  ,한식,,
11680,아브라카다브라 강남점,서울특별시 강남구 강남대로106길 9 (역삼동지하1층),서울특별시 강남구 역삼동  810번지 9호  지하1층,0-565-1911,한식,,
11680,아브라카다브라치킨 강남점,서울특별시 강남구 강남대로106길 9 (역삼동지하1층),서울특별시 강남구 역삼동  810번지 9호  지하1층,0-565-1911,한식,,
11680,치향저격,서울특별시 강남구 강남대로106길 9 (역삼동지하1층),서울특별시 강남구 역삼동  810번지 9호  지하1층,0-565-1911,한식,,
11680,미요,서울특별시 강남구 강남대로110길 11 2층 (역삼동),서울특별시 강남구 역삼동  601번지 11호  ,,한식,,
11680,강남삼계탕,서울특별시 강남구 강남대로110길 12 (역삼동),서울특별시 강남구 역삼동  810번지  ,02-0000-0000,한식,,
11680,신마포갈매기 신논현역점,서울특별시 강남구 강남대로110길 12 (역삼동12층),서울특별시 강남구 역삼동  810번지 0호  12층,  02 5534150  ,한식,,
11680,닭도리탕&부대찌개,서울특별시 강남구 강남대로110길 13 (역삼동지상1층),서울특별시 강남구 역삼동  601번지 12호  지상1층,,한식,,
11680,무공돈까스,서울특별시 강남구 강남대로110길 13 (역삼동지상1층),서울특별시 강남구 역삼동  601번지 12호  지상1층,,한식,,
11680,오름에프씨(무공돈까스),서울특별시 강남구 강남대로110길 13 (역삼동지상1층),서울특별시 강남구 역삼동  601번지 12호  지상1층,,한식,,
11680,삼겹살전문점대통령,서울특별시 강남구 강남대로110길 14 (역삼동),서울특별시 강남구 역삼동  810번지 18호  ,0--2,한식,,
11680,본도시락 신논현역점,서울특별시 강남구 강남대로110길 15 (역삼동지상1층),서울특별시 강남구 역삼동  601번지 14호  지상1층,  02 5671398  ,한식,,
11680,다경양꼬치,서울특별시 강남구 강남대로110길 15 지상1층 102호 (역삼동),서울특별시 강남구 역삼동  601번지 14호  ,,한식,,
11680,미분당,서울특별시 강남구 강남대로110길 16 (역삼동),서울특별시 강남구 역삼동  810번지 17호  ,,한식,,
11680,이야기 하나,서울특별시 강남구 강남대로110길 24 지상1층 (역삼동),서울특별시 강남구 역삼동  811번지 3호  ,,한식,,
11680,원조원주추어탕,서울특별시 강남구 강남대로110길 6 (역삼동),서울특별시 강남구 역삼동  809번지 1호  ,  02 5578642  ,한식,,
11680,강남 원주 추어탕,서울특별시 강남구 강남대로110길 6 (역삼동),서울특별시 강남구 역삼동  809번지 1호  ,  02 5578642  ,한식,,
11680,동해별관,서울특별시 강남구 강남대로112길 13 (논현동지상12층),서울특별시 강남구 논현동  198번지 18호  지상12층,,한식,,
11680,이백서서갈비,서울특별시 강남구 강남대로112길 14 지상2층 (논현동),서울특별시 강남구 논현동  201번지 19호  ,,한식,,
11680,천상애 장어가,서울특별시 강남구 강남대로112길 17 1층 (논현동),서울특별시 강남구 논현동  198번지 15호  ,,한식,,
11680,상황버섯 약수삼계탕,서울특별시 강남구 강남대로112길 29 1층 (논현동),서울특별시 강남구 논현동  197번지 22호  1층,,한식,,
11680,호박불고기,서울특별시 강남구 강남대로112길 30 (논현동),서울특별시 강남구 논현동  202번지 3호  ,02  546 4410  ,한식,,
11680,부산 아지매 국밥 신논현역점,서울특별시 강남구 강남대로112길 30 (논현동),서울특별시 강남구 논현동  202번지 3호  ,02  546 4410  ,한식,,
11680,수현의 탕의시대,서울특별시 강남구 강남대로112길 31 1층 (논현동),서울특별시 강남구 논현동  197번지 21호  1층,,한식,,
11680,대성농장직영정육식당,서울특별시 강남구 강남대로112길 35 지상1층 (논현동),서울특별시 강남구 논현동  197번지 19호  지상1층,,한식,,
11680,우생,서울특별시 강남구 강남대로112길 35 지상1층 (논현동),서울특별시 강남구 논현동  197번지 19호  지상1층,,한식,,
11680,탐라는 족발,서울특별시 강남구 강남대로114길 10 1층 102호 (논현동),서울특별시 강남구 논현동  198번지 3호  ,02-3443-8585,한식,,
11680,탐라는족발 장충동왕족발 논보달,서울특별시 강남구 강남대로114길 10 1층 102호 (논현동),서울특별시 강남구 논현동  198번지 3호  ,02-3443-8585,한식,,
11680,탐라는족발 장충동왕족발,서울특별시 강남구 강남대로114길 10 1층 102호 (논현동),서울특별시 강남구 논현동  198번지 3호  ,02-3443-8585,한식,,
11680,탐라는족발 장충동왕족발 키프레시,서울특별시 강남구 강남대로114길 10 1층 102호 (논현동),서울특별시 강남구 논현동  198번지 3호  ,02-3443-8585,한식,,
11680,제주육,서울특별시 강남구 강남대로114길 10 1층 102호 (논현동),서울특별시 강남구 논현동  198번지 3호  ,02-3443-8585,한식,,
11680,난장캠프,서울특별시 강남구 강남대로114길 10 2층 201호 (논현동),서울특별시 강남구 논현동  198번지 3호  2층-201,02  5161446   ,한식,,
11680,가리비야,서울특별시 강남구 강남대로114길 11 (논현동지상1층),서울특별시 강남구 논현동  184번지 38호  지상1층,,한식,,
11680,육덕식당,서울특별시 강남구 강남대로114길 13 1층 (논현동),서울특별시 강남구 논현동  184번지 22호  ,  02 5466093  ,한식,,
11680,오칠도,서울특별시 강남구 강남대로114길 14 (논현동),서울특별시 강남구 논현동  198번지 6호  ,02-3442-1601,한식,,
